dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,50.213262,4.317523,0.001196,0.119565,5.978261,298.913043,3.106564
0.020000,50.213837,4.317502,0.001771,0.028762,-4.540177,-525.921911,3.106634
0.020000,50.207900,4.317709,0.007712,0.297032,13.413522,897.684961,3.106792
0.020000,50.191072,4.318293,0.024549,0.841883,27.242566,691.452226,3.107072
0.020000,50.165818,4.319160,0.049819,1.263470,21.079306,-308.163001,3.107491
0.020000,50.132121,4.320300,0.083535,1.685829,21.117987,1.934011,3.108046
0.020000,50.089959,4.321700,0.125720,2.109221,21.169586,2.579956,3.108735
0.020000,50.039308,4.323344,0.176398,2.533903,21.234124,3.226936,3.109555
0.020000,49.980135,4.325213,0.235600,2.960136,21.311627,3.875137,3.110502
0.020000,49.912403,4.327283,0.303364,3.388178,21.402121,4.524703,3.111571
0.020000,49.836070,4.329530,0.379730,3.818291,21.505639,5.175888,3.112759
0.020000,49.751089,4.331925,0.464744,4.250735,21.622202,5.828158,3.114058
0.020000,49.657407,4.334439,0.558460,4.685772,21.751845,6.482164,3.115463
0.020000,49.554967,4.337039,0.660933,5.123664,21.894598,7.137630,3.116966
0.020000,49.443705,4.339691,0.772227,5.564674,22.050484,7.794288,3.118561
0.020000,49.323554,4.342357,0.892408,6.009064,22.219524,8.452020,3.120238
0.020000,49.194439,4.345001,1.021550,6.457099,22.401736,9.110589,3.121989
0.020000,49.056282,4.347584,1.159731,6.909042,22.597130,9.769716,3.123804
0.020000,48.909000,4.350066,1.307034,7.365156,22.805712,10.429093,3.125674
0.020000,48.752503,4.352406,1.463548,7.825705,23.027480,11.088390,3.127586
0.020000,48.586698,4.354566,1.629367,8.290954,23.262426,11.747278,3.129531
0.020000,48.411486,4.356507,1.804590,8.761165,23.510536,12.405540,3.131495
0.020000,48.226761,4.358188,1.989322,9.236600,23.771783,13.062311,3.133466
0.020000,48.033522,4.359568,2.182566,9.662191,21.279550,-124.611632,3.135419
0.020000,47.833892,4.360609,2.382199,9.981632,15.972020,-265.376485,3.137323
0.020000,47.630032,4.361291,2.586061,10.193100,10.573415,-269.930245,3.139148
0.020000,47.424138,4.361615,2.791954,10.294664,5.078219,-274.759820,3.140871
0.020000,47.217325,4.361596,2.998767,10.340661,2.299845,-138.918679,3.142481
0.020000,47.009592,4.361254,3.206501,10.386663,2.300101,0.012759,3.143980
0.020000,46.800940,4.360609,3.415154,10.432668,2.300252,0.007580,3.145365
0.020000,46.591368,4.359683,3.624728,10.478675,2.300319,0.003329,3.146639
0.020000,46.380878,4.358496,3.835221,10.524681,2.300317,-0.000062,3.147800
0.020000,46.169469,4.357071,4.046635,10.570686,2.300264,-0.002697,3.148849
0.020000,45.957142,4.355429,4.258969,10.616690,2.300173,-0.004528,3.149785
0.020000,45.743896,4.353592,4.472222,10.662691,2.300058,-0.005743,3.150609
0.020000,45.529732,4.351583,4.686396,10.708690,2.299930,-0.006411,3.151321
0.020000,45.314649,4.349424,4.901490,10.754686,2.299799,-0.006548,3.151920
0.020000,45.098647,4.347138,5.117504,10.800679,2.299674,-0.006243,3.152407
0.020000,44.881727,4.344750,5.334437,10.846670,2.299563,-0.005573,3.152781
0.020000,44.663888,4.342282,5.552290,10.892660,2.299471,-0.004589,3.153043
0.020000,44.445129,4.339758,5.771063,10.938648,2.299404,-0.003346,3.153193
0.020000,44.225451,4.337204,5.990756,10.984635,2.299364,-0.002000,3.153231
0.020000,44.004854,4.334642,6.211368,11.030622,2.299353,-0.000533,3.153156
0.020000,43.783336,4.332099,6.432900,11.076610,2.299372,0.000957,3.152969
0.020000,43.560898,4.329600,6.655352,11.122598,2.299420,0.002402,3.152669
0.020000,43.337540,4.327170,6.878724,11.168588,2.299496,0.003766,3.152258
0.020000,43.113260,4.324834,7.103016,11.214580,2.299593,0.004860,3.151733
0.020000,42.888060,4.322620,7.328227,11.260574,2.299708,0.005755,3.151097
0.020000,42.661938,4.320554,7.554359,11.306571,2.299835,0.006323,3.150348
0.020000,42.434894,4.318662,7.781410,11.352570,2.299964,0.006493,3.149487
0.020000,42.206929,4.316971,8.009382,11.398572,2.300088,0.006199,3.148513
0.020000,41.978042,4.315509,8.238273,11.444576,2.300196,0.005398,3.147427
0.020000,41.748234,4.314304,8.468085,11.490581,2.300275,0.003931,3.146229
0.020000,41.517504,4.313383,8.698816,11.536587,2.300311,0.001794,3.144918
0.020000,41.285853,4.312776,8.930468,11.582593,2.300290,-0.001025,3.143495
0.020000,41.053281,4.312510,9.163040,11.628597,2.300197,-0.004686,3.141959
0.020000,40.942733,4.312475,9.273588,5.527398,-305.059967,-15368.008187,3.142481
0.020000,40.747727,4.312004,9.468594,9.750315,211.145880,25810.292377,3.145533
0.020000,40.553030,4.310937,9.663294,9.734992,-0.766174,-10595.602724,3.148623
0.020000,40.358650,4.309267,9.857682,9.719375,-0.780862,-0.734387,3.151749
