dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,130.020011,-71.187476,0.001522,0.152174,7.608696,380.434783,3.144037
0.020000,130.019208,-71.187477,0.002325,0.040175,-5.599967,-660.433124,3.143939
0.020000,130.017400,-71.187482,0.004133,0.090396,2.511089,405.552795,3.143718
0.020000,130.014185,-71.187488,0.007347,0.160717,3.516021,50.246592,3.143325
0.020000,130.009363,-71.187495,0.012170,0.241104,4.019369,25.167421,3.142736
0.020000,130.002933,-71.187499,0.018600,0.321526,4.021090,0.086054,3.141951
0.020000,129.956207,-71.187486,0.065326,2.336298,100.738582,4835.874571,3.140968
0.020000,129.873506,-71.187386,0.148027,4.135038,89.937017,-540.078258,3.139789
0.020000,129.777012,-71.187145,0.244522,4.824742,34.485215,-2772.590070,3.138412
0.020000,129.666734,-71.186708,0.354800,5.513908,34.458264,-1.347560,3.136836
0.020000,129.542621,-71.186007,0.478915,6.205784,34.593831,6.778324,3.135061
0.020000,129.404714,-71.184970,0.616826,6.895536,34.487614,-5.310812,3.133086
0.020000,129.252997,-71.183515,0.768550,7.586175,34.531946,2.216607,3.130910
0.020000,129.087459,-71.181550,0.934100,8.277506,34.566526,1.728995,3.128533
0.020000,128.908091,-71.178975,1.113487,8.969335,34.591441,1.245754,3.125953
0.020000,128.714889,-71.175685,1.306716,9.661471,34.606800,0.767950,3.123169
0.020000,128.507856,-71.171561,1.513790,10.353725,34.612733,0.296645,3.120180
0.020000,128.286996,-71.166478,1.734709,11.045913,34.609391,-0.167103,3.116986
0.020000,128.052256,-71.160301,1.969530,11.741069,34.757777,7.419299,3.113585
0.020000,127.803686,-71.152889,2.218211,12.434031,34.648120,-5.482845,3.109975
0.020000,127.541258,-71.144087,2.480786,13.128775,34.737179,4.452920,3.106156
0.020000,127.264994,-71.133736,2.757244,13.822898,34.706172,-1.550355,3.102126
0.020000,126.974848,-71.121663,3.047641,14.519837,34.846957,7.039250,3.097884
0.020000,126.672596,-71.107773,3.350212,15.128556,30.435938,-220.550936,3.093455
0.020000,126.361688,-71.092083,3.661516,15.565179,21.831129,-430.240449,3.088887
0.020000,126.045583,-71.074670,3.978100,15.829221,13.202140,-431.449464,3.084232
0.020000,125.727742,-71.055671,4.296508,15.920390,4.558418,-432.186101,3.079540
0.020000,125.409887,-71.035171,4.615023,15.925777,0.269368,-214.452502,3.074837
0.020000,125.092048,-71.013170,4.933623,15.929992,0.210721,-2.932341,3.070123
0.020000,124.774235,-70.989663,5.252304,15.934059,0.203368,-0.367635,3.065399
0.020000,124.456458,-70.964647,5.571064,15.937975,0.195812,-0.377826,3.060665
0.020000,124.138729,-70.938119,5.889899,15.941736,0.188057,-0.387744,3.055922
0.020000,123.821058,-70.910077,6.208805,15.945338,0.180109,-0.397381,3.051170
0.020000,123.503455,-70.880517,6.527781,15.948778,0.171975,-0.406731,3.046409
0.020000,123.185931,-70.849439,6.846822,15.952051,0.163659,-0.415785,3.041640
