dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.000000,-35.000000,0.001370,0.136957,6.847826,342.391304,1.570796
0.020000,5.000000,-35.000000,0.006848,0.410870,13.695652,342.391304,1.570796
0.020000,5.000000,-35.000000,0.019174,0.821739,20.543478,342.391304,1.570796
0.020000,5.000000,-35.000000,0.041087,1.369565,27.391304,342.391304,1.570796
0.020000,5.000000,-35.000000,0.075326,2.054348,34.239130,342.391304,1.570796
0.020000,5.000000,-34.969739,0.123261,2.739130,34.239130,-0.000000,1.570796
0.020000,5.000000,-34.908109,0.184891,3.423913,34.239130,0.000000,1.570796
0.020000,5.000000,-34.832783,0.260217,4.108696,34.239130,0.000000,1.570796
0.020000,5.000000,-34.743761,0.349239,4.793478,34.239130,0.000000,1.570796
0.020000,5.000000,-34.641043,0.451957,5.478261,34.239130,-0.000000,1.570796
0.020000,5.000000,-34.524630,0.568370,6.163043,34.239130,0.000000,1.570796
0.020000,5.000000,-34.394522,0.698478,6.847826,34.239130,-0.000000,1.570796
0.020000,5.000000,-34.250717,0.842283,7.532609,34.239130,0.000000,1.570796
0.020000,5.000000,-34.093217,0.999783,8.217391,34.239130,0.000000,1.570796
0.020000,5.000000,-33.922022,1.170978,8.902174,34.239130,-0.000000,1.570796
0.020000,5.000000,-33.737130,1.355870,9.586957,34.239130,0.000000,1.570796
0.020000,5.000000,-33.538543,1.554457,10.271739,34.239130,-0.000000,1.570796
0.020000,5.000000,-33.326261,1.766739,10.956522,34.239130,-0.000000,1.570796
0.020000,5.000000,-33.100283,1.992717,11.641304,34.239130,0.000000,1.570796
0.020000,5.000000,-32.860609,2.232391,12.326087,34.239130,0.000000,1.570796
0.020000,5.000000,-32.607239,2.485761,13.010870,34.239130,-0.000000,1.570796
0.020000,5.000000,-32.340174,2.752826,13.695652,34.239130,0.000000,1.570796
0.020000,5.000000,-32.059413,3.033587,14.380435,34.239130,0.000000,1.570796
0.020000,5.000000,-31.766326,3.326674,14.928261,27.391304,-342.391304,1.570796
0.020000,5.000000,-31.463652,3.629348,15.339130,20.543478,-342.391304,1.570796
0.020000,5.000000,-31.154130,3.938870,15.613043,13.695652,-342.391304,1.570796
0.020000,5.000000,-30.840500,4.252500,15.750000,6.847826,-342.391304,1.570796
0.020000,5.000000,-30.525500,4.567500,15.750000,0.000000,-342.391304,1.570796
